Producteur,AssemblageCepage,Millesime,Region,Pays,Contenance,ContenanceUnit,DegreeAlcool,appellation,CommBouche,CommOeil,CommNez,CommVin,Temperature,BestBefore,BestAfter,Prix,PrixDevise,DateCrawl,Couleur,UrlImage,UrlPageVin,UrlSiteSource,NomVin
Château Lousteauneuf,"Cabernet Franc, Cabernet Sauvignon, Merlot, Petit verdot",2009,Bordeaux ,France ,75,cl,14,Médoc,La robe est d'un rouge pourpre aux reflets violacés.,"En bouche le vin est la fois charnu, riche et élégant.",Le nez révèle des arômes de fruits noirs et de cuir.,"Le Château Lousteauneuf est la propriété de Danielle et Serge Segond depuis 1962. Situé dans le Médoc, le Château est classé Cru Bourgeois.",17,,,14.95,€,12/10/2018 00:00,Rouge ,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1528117377/bnrrbakoahqo2gtsdbjn.jpg",https://grandsvins.carrefour.fr/product/chateau-lousteauneuf-rouge-2009,https://grandsvins.carrefour.fr,Château Lousteauneuf Rouge 2009
Rosé d'Aix,"Grenache, Cinsault, Syrah",2017,Provence-Corse,France,150,cl,0,Coteaux d'Aix en Provence,,,,Un des rosés référence de l’appellation Coteaux d'Aix ! Quoi de mieux qu'un format magnum pour une belle soirée entre amis ou encore une réunion de famille. ,11,,,14.95,€,12/10/2018 00:00,Rosé,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1528117200/lh9sz0ulkjtevskj5clo.jpg",https://grandsvins.carrefour.fr/product/rose-d-aix-17,https://grandsvins.carrefour.fr,Rosé d'Aix 2017 Magnum
Domaine Rijckaert Rouve,Chardonnay,2016,Bourgogne,France,75,cl,13,Mâcon Villages,"La robe est d'un jaune soutenu, limpide et brillant.","En bouche, le vin est à la fois fruité et vif.","Le nez est très expressif et dévoile des arômes d'agrumes comme la mandarine et le pamplemousse, rehaussés par des notes de fleurs blanches comme l'acacia et le chèvrefeuille.","Le Domaine Rijckaert a été créé par Jean Rijckaert en 1998. D'origine belge, Jean est passioné et installé en Bourgogne depuis 1990. Il s'éprend des terroirs jurassiens et constitue son Domaine sur un modèle nouveau : 4 hectares en Bourgogne du Sud et 5,5 hectares dans le Jura. Depuis 2013, Jean a décidé de progressivement transmettre sa passion à Florent Rouve et transmet &quot;le savoir-faire&quot; qui a fait la réputation de ses vins.",13,,,14.95,€,12/10/2018 00:00,Blanc,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1528115942/q01eq0tvgsmyb4w7tawq.jpg",https://grandsvins.carrefour.fr/product/domaine-rijckaert-rouve-blanc-2016,https://grandsvins.carrefour.fr,Domaine Rijckaert Rouve Blanc 2016
Château Soleil,"Cabernet Franc, Cabernet Sauvignon, Merlot",2012,Bordeaux,France,75,cl,14,Puisseguin-Saint-Émilion,La robe est d'un rouge rubis profond.,"En bouche, le vin est dense et charmeur.","Le nez révèle des arômes de fruits rouges comme le cassis ou la mûre, relevés par des notes épicées et toastées.","L'histoire de Château Soleil situé à Puisseguin près de Saint-Emilion est celle d'une tradition familiale qui a su préserver pendant plus de deux siècles un patrimoine exceptionnel. Sur cette propriété de 20 hectares, Jean Soleil produisait un vin chaleureux : porté sur le fruit, faisant même reconnnaitre Château Soleil comme &quot;premier vin de l'appellation&quot; lors du cinquantenaire de l'Aoc Puisseguin St-Emilion. C'est en 2005 que le Château Soleil est racheté par un groupe de passionnés réunis autour de Didier Miqueu et de Stephan von Neipperg, propriétaire à St Emilion du Château Canon La Gaffeliière : ils y consacrent depuis lors tous les moyens, le savoir-faire et la passion nécessaires à la production de vins exceptionnels.",17,,,14.95,€,12/10/2018 00:00,Rouge,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1527865896/m47v0zotvw18hxlactri.jpg",https://grandsvins.carrefour.fr/product/chateau-soleil-rouge-2012,https://grandsvins.carrefour.fr,Château Soleil Rouge 2012
Château Franc Coutelin ,"Cabernet Franc, Cabernet Sauvignon, Merlot",2014,Bordeaux,France,75,cl,12.5,Saint-Estèphe,La robe est d'un rouge rubis intense.,"En bouche, le vin présente des tanins soyeux. Il est équilibré et se termine par une longue finale aromatique.",Le nez dévoile des arômes de confiturés aux accents de figue.,"C’est sans doute la région viticole la plus connue de France et à travers le monde, avec ses 63 appellations différentes, qui offre une production à 86% de vins rouges, 10% de vins blancs, et 4% de rosés.
",17,,,14.95,€,12/10/2018 00:00,Rouge,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1525092815/vkaicqfrwei3yyadcynt.jpg",https://grandsvins.carrefour.fr/product/chateau-franc-coutelin-rouge-2014,https://grandsvins.carrefour.fr,Château Franc Coutelin Rouge 2014
Jean-Pierre Marie,"Cabernet Sauvignon (44%), Merlot (52%), Petit verdot (4%)",2012,Bordeaux,France,75,cl,0,Haut-Médoc,La robe offre des couleurs sombres : violette et noir.,"La bouche est ample, riche, sur une belle fraîcheur en final.",Le nez est révèle des notes de fruits rouges frais et de fruits noirs.,"Château Cambon la Pelouse propriété de Jean-Pierre Marie depuis 1996 produit des graves de grande qualité. 
",17,,,14.95,€,12/10/2018 00:00,Rouge,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1528813261/e9opqk2z1n7j45v7ks3m.jpg",https://grandsvins.carrefour.fr/product/chateau-cambon-la-pelouse-rouge-2012,https://grandsvins.carrefour.fr,Château Cambon La Pelouse Rouge 2012
Christophe Cordier,Chardonnay,2016,Bourgogne,France,75,cl,13,Mâcon,La robe est d'un jaune limpide aux reflets verts.,"En bouche, le vin est à la fois ample et frais. Sa finale est persistante et témoigne d'une jolie minéralité.","Le nez dévoile des arômes de fleurs blanches, réhaussés par des notes végétales et minérales.","Établi en Bourgogne, sur le village de Fuissé, au cœur des plus beaux terroirs du Mâconnais, le Domaine Cordier travaille ses vignes dans le plus pur respect de la matière et la recherche permanente de l'excellence. Un domaine de famille, dirigé par Christophe Cordier, vigneron passionné qui aime valoriser les terroirs et révéler leurs potentiels. Un domaine qui produit de grands vins blancs issus du cépage Chardonnay, souvent comparés aux meilleurs Grands Crus.",11,,,14.95,€,12/10/2018 00:00,Blanc,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1519925831/rmu2ogdscniarfzjv6oi.jpg",https://grandsvins.carrefour.fr/product/christophe-cordier-vieilles-vignes-2016,https://grandsvins.carrefour.fr,"Christophe Cordier ""Vieilles Vignes"" 2016"
Bernard Magrez,"Cabernet Franc, Cabernet Sauvignon, Merlot",2014,Bordeaux,France,75,cl,13.5,Haut-Médoc,"En bouche, un vin plein de charme à la fois dense et harmonieux.",,,"On retrouve le Château de Grands Chênes sur la commune de Saint Christoly en Médoc. Il porte son nom en rapport aux grands chênes somptueux et centenaires qui poussaient sur la propriété autrefois. Le Domaine s'étend sur une superficie de 12 hectares. Bernard Magrez en est le propriétaire. Il souhaite tout mettre en oeuvre afin de créer un vin rare, un produit d'excellence. ",16,,,14.99,€,12/10/2018 00:00,Rouge,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1516377451/qqw3rswc1lwfeoxk1mge.jpg",https://grandsvins.carrefour.fr/product/chateau-les-grands-chenes-2014,https://grandsvins.carrefour.fr,Château Les Grands Chênes Rouge 2014
Groupe Pernod Ricard,"Chardonnay, Pinot noir, Pinot Meunier",0,Champagne,France,37.5,cl,12,Champagne Brut,La robe est d'un jaune doré pâle et étincelant.,"En bouche, le champagne est frais et aromatique. La finale aux notes de caramel et de fruits frais est persistante.",La nez révèle des notes de fruits mûrs et de fruits tropicaux auxquelles s'ajoutent des arômes de levain et de caramel.,"L’histoire de la Maison Mumm remonte à  1761 avec Peter Arnold Mumm, alors commerçant de vins à Cologne, en Allemagne, où il possède d’importants vignobles. Ce sont ses enfants, Jacobus, Gottlieb et Philipp qui entrevoient le potentiel des vins de champagne et qui décident de s’implanter à Reims en 1827.
",9,,,15.2,€,12/10/2018 00:00,Blanc,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1516301220/xhzqnqqjnh3voy8ncrln.jpg",https://grandsvins.carrefour.fr/product/mumm-cordon-rouge-brut,https://grandsvins.carrefour.fr,"Mumm ""Cordon Rouge"" Brut Demi Bouteille"
Domaine Romanin,Chardonnay,2016,Bourgogne,France ,75,cl,13,Pouilly-Fuissé ,La robe est d'un jaune clair et brillant.,"En bouche, le vin est gourmand et harmonieux. Il révèle tout son potentiel aromatique en laissant apparaître des notes comme la pêche, l'abricot ou le miel.",Le nez dévoile des arômes de fleurs blanches et d'amande.,"Le Domaine Romanin se situe au cœur de la Bourgogne, dans le vignoble de Pouilly-Fuissé. L'exploitation s'étend sur plus de 10 hectares sur un sol argilo-calcaire d'exception, idéal pour le développement du chardonnay. Les vins du domaine reflètent toute la beauté de ce terroir.",9,,,15.5,€,12/10/2018 00:00,Blanc,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1518798472/nsqfikulxnicb0lp4h3b.jpg",https://grandsvins.carrefour.fr/product/domaine-romanin-16,https://grandsvins.carrefour.fr,Domaine Romanin 2016
Vervier et Fils,,2016,Bourgogne ,France,75,cl,13,Pouilly-Fuissé,Une belle couleur brillante et limpide. ,"En bouche, un vin aux notes de fruits a chair blanche qui se mêlent à des notes florales.",Au nez des arômes d'amandes et de fleurs blanches. ,Nous pouvons retrouver le Domaine Romanin en Bourgogne et plus précisément en appellation Pouilly-Fuissé. Un très joli vin de cépage chardonnay qui développe de jolies notes florales.,10,,,15.5,€,12/10/2018 00:00,Blanc ,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1517591220/bwy2f5vmbgjqlkch7sga.jpg",https://grandsvins.carrefour.fr/product/domaine-romanin-2016,https://grandsvins.carrefour.fr,Domaine Romanin 2016
Domaine Eloy,Chardonnay,2015,Bourgogne,France,75,cl,0,Pouilly-Fuissé,La robe est d'un joli doré aux reflets verts.,"En bouche, le vin est ample et fruité et fait preuve d'un bel équilibre entre fraîcheur et acidité.","Le nez dévoile des notes d'églantine, d'acacia, de chèvrefeuille, de miel et de pain grillé.","Située près de La Roche de Solutré, en Bourgogne, la famille Eloy élabore des vins de qualité depuis 1987. ",9,,,15.5,€,12/10/2018 00:00,Blanc,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1515573648/mpcqfj4qqulsw0fe4trq.jpg",https://grandsvins.carrefour.fr/product/domaine-eloy-15,https://grandsvins.carrefour.fr,Domaine Eloy 2015
Gérard Bertrand,"Chardonnay, Sauvignon blanc, Viognier",2016,Languedoc-Roussillon,France,75,cl,13.5,Pays d'Oc,Une belle robe dorée et brillante.,"Un bouche soyeuse, étoffée, qui laisse entrevoir des notes vanillées beurrées et exotiques.","Un nez aux parfums d'agrumes, de fruits blancs sublimés par des notes toastées.","A la tête de 14 domaines viticoles et de 750 hectares de vignes à travers le Languedoc, Gérard Bertrand est l'un des plus grands propriétaires de châteaux et experts des vins du Sud de la France.
",11,,,15.5,€,12/10/2018 00:00,Blanc,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935009/afwn7lvtsz0itosbdkpj.jpg",https://grandsvins.carrefour.fr/product/l-indomptable-de-cigalus-2016,https://grandsvins.carrefour.fr,"Gérard Bertrand ""L'indomptable de Cigalus"" Blanc 2016"
Domaines Audoy,"Cabernet Franc, Cabernet Sauvignon, Merlot",2013,Bordeaux,France,75,cl,12.5,Saint-Estèphe,La robe est d'un rouge très sombre aux reflets pourpres.,"En bouche, le vin est gras, souple et rond.",Le nez révèle des arômes de fruits rouges et noirs associés à des notes de vanille et quelques touches de cuir.,"On retrouve le Château Andron Blanquet au cœur de la célèbre appellation Saint Estèphe dans le Médoc. Domaine qui fut acquis en 1971 par la Famille Audoy, famille aussi propriétaire du célèbre Château Cos Labory 5ème Grand Cru classé considéré comme étant le grand frère du Château Andron Blanquet. Celui-ci reçoit alors les mêmes soins et la même rigueur que son &quot;grand frère&quot;.",17,,,15.5,€,12/10/2018 00:00,Rouge,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1516614693/g2hdff4shwmubrtqfpit.jpg",https://grandsvins.carrefour.fr/product/chateau-andron-blanquet-2013,https://grandsvins.carrefour.fr,Château Andron Blanquet 2013
E. Guigal,"Marsanne (95%), Roussanne (5%)",2016,Vallée du Rhône,France,75,cl,12,Crozes-Hermitage,La robe est d'un jaune doré.,"La bouche est fine et élégante. Le vin est riche, gras et rond.",Le nez est un élégant mélange de fleurs banches.,"Le domaine Guigal naît en 1946 à Ampuis, village historique de la Côte-Rôtie. Le vignoble exceptionnel de la Vallée du Rhône lui permet de produire des vins de grande qualité, sur des appellations aussi variées que Saint-Joseph, Hermitage ou Condrieu. 
",11,,,15.9,€,12/10/2018 00:00,Blanc,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1513677466/nhy11fedeeorr5bitvfv.jpg",https://grandsvins.carrefour.fr/product/maison-guigal-crozes-hermitage-2016,https://grandsvins.carrefour.fr,"Maison Guigal ""Crozes-Hermitage"" 2016"
Famille Merlaut,"Cabernet Franc (8%), Cabernet Sauvignon (44%), Merlot (48%)",2012,Bordeaux,France,75,cl,13,Haut-Médoc,Une magnifique robe rouge rubis avec quelques reflets violines. ,"En bouche nous noterons , une attaque puissante, impression de matière et de fraîcheur, Citran 2012 est bien équilibré. L’acidité que l'on retrouve en bouche montre que ce vin a un potentiel d'évolution favorable. Une bonne persistance en finale.",Une complexité aromatique et une belle fraîcheur se dégagent. Quelques notes de torréfaction se mêlent parfaitement aux arômes de fruits rouges et noirs.,"Du XIIIème siècle aux années 1832, la famille Donissan de Citran régna sur cette ancienne seigneurie médocaine. Celle-ci a été cédé à Monsieur Clauzel un homme d'affaires ambitieux qui propulsa le Château Citran sur le devant de la scène des vins du Bordelais. C'est en 1996, après être passé par différents propriétaires et avoir connu de nombreuses années de restauration que le Château a été racheté aux Japonnais en 1996 par la Famille Merlaut acteur impliqué de la vie viticole Bordelaise. Le château est entré au patrimoine des monuments historiques depuis 2012. ",17,,,15.9,€,12/10/2018 00:00,Rouge,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934554/aqfhqizojpfg8dh3gcju.jpg",https://grandsvins.carrefour.fr/product/chateau-citran-2012,https://grandsvins.carrefour.fr,Château Citran 2012
Famille de Bethmann,"Cabernet Sauvignon (50%), Merlot (50%)",2013,Bordeaux,France,75,cl,13.5,Pessac-Léognan,Une belle couleur profonde.,Une bouche pleine de tendresse et d'harmonie qui laisse une finale pleine d'élégance.,Un nez frais sur de beaux arômes de cerise noire et cassis.,"Le Dauphin d'Olivier est le second vin du Château Olivier (Grand Cru Classé de Graves) qui se situe dans l'appellation Pessac-Léognan plus précisément  sur la commune de Léognan. Le Château Olivier d'une superficie de 60 hectares, appartient à la famille de Bethmann depuis le XIXème siècle (1867). Une famille passionnée par son domaine familiale et ne cesse d'investir et de développer sa propriété afin de toujours le garder parmi les plus grands.",16,,,15.9,€,12/10/2018 00:00,Rouge,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509287380/fv8vxaqoqtoifbx9tyuh.jpg",https://grandsvins.carrefour.fr/product/dauphin-d-olivier-13,https://grandsvins.carrefour.fr,Le Dauphin d'Olivier 2013 
Château Paloumey,"Cabernet Franc (3%), Cabernet Sauvignon (55%), Merlot (42%)",2015,Bordeaux,France,75,cl,13.5,Haut-Médoc,,,,On retrouve le Château Paloumey au cœur de l'appellation Haut-Médoc et plus précisément au Sud Médoc. Un domaine qui travaille en viticulture raisonnée. Les vins du Château Paloumey passent 12 mois en élevage barrique traditionnel.  ,16,,,15.9,€,12/10/2018 00:00,Rouge,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1531149160/fmxebmkoll7wdxehggh9.jpg",https://grandsvins.carrefour.fr/product/chateau-paloumey-2015,https://grandsvins.carrefour.fr,Château Paloumey 2015
Michel Chapoutier,"Syrah, Roussanne, Marsanne",2015,Vallée du Rhône,France,75,cl,13.5,Saint-Joseph,La robe est d'un rouge grenat profond aux reflets violines.,"En bouche, le vin est franc, puissant et riche. Il est pourvu de tanins denses et serrés alors que sa finale est ferme et persistante.","Le nez dévoile des arômes de fruits noirs très murs, de cacao et de boisé.","Michel Chapoutier, maison de la Vallée du Rhône qui existe depuis 1808. Sa devise; &quot;Fac et Spera&quot; que l'on retrouve sur le blason de la maison Chapoutier. Une devise que l'on traduira par &quot;Fais et espère&quot;. La Maison Chapoutier travaille dans un respect constant de la nature et des terroirs.",17,,,15.9,€,12/10/2018 00:00,Rouge,"https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1520007875/pn2yfxedi9frkcyhdscm.jpg",https://grandsvins.carrefour.fr/product/saint-joseph-michel-chapoutier-15,https://grandsvins.carrefour.fr,Michel Chapoutier 2015
